handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,230,,,180,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,100,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,125,,,80,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,180,,,80,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,49.0,true,,,InStock,0.2,,,,SAITRIS,,,180,,,100,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,125,,,100,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,25.0,true,,,InStock,0.1,,,,SAITRON,,,125,,,36,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,297.0,true,,,InStock,2.0,,,,SAITRON,,,180,,,24,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,80,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,180,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,125,,,120,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,180,,,120,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,230,,,60,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,230,,,100,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,225.0,true,,,InStock,1.0,,,,SAITRON,,,125,,,60,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,180,,,100,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,180,,,60,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,180,,,36,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,180,,,36,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,230,,,80,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,180,,,180,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,125,,,STANDARD,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,230,,,36,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,180,,,100,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,180,,,24,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,125,,,180,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,230,,,60,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,33.0,true,,,InStock,0.2,,,,SAITRON,,,180,,,36,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,180,,,120,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,24,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,125,,,STANDARD,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,100,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,230,,,180,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,230,,,60,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,297.0,true,,,InStock,2.0,,,,SAITRON,,,180,,,60,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,230,,,120,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,225.0,true,,,InStock,1.0,,,,SAITRON,,,125,,,120,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,60,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,230,,,120,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,120,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,225.0,true,,,InStock,1.0,,,,SAITRON,,,125,,,24,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,230,,,100,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,230,,,STANDARD,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,180,,,STANDARD,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,180,,,180,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,80,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,225.0,true,,,InStock,1.0,,,,SAITRON,,,125,,,80,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,125,,,180,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,125,,,STANDARD,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,125,,,80,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,33.0,true,,,InStock,0.2,,,,SAITRON,,,180,,,120,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,180,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,180,,,STANDARD,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,24,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,100,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,180,,,80,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,125,,,60,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,180,,,120,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,180,,,80,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,180,,,STANDARD,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,36,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,230,,,100,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,180,,,24,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,24,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,180,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,25.0,true,,,InStock,0.1,,,,SAITRON,,,125,,,60,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,125,,,180,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,180,,,80,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,180,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,297.0,true,,,InStock,2.0,,,,SAITRON,,,180,,,80,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,60,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,230,,,36,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,60,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,230,,,24,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,36,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,180,,,180,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,125,,,100,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,230,,,80,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,125,,,60,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,33.0,true,,,InStock,0.2,,,,SAITRON,,,180,,,80,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,33.0,true,,,InStock,0.2,,,,SAITRON,,,180,,,24,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,125,,,24,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,180,,,180,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,25.0,true,,,InStock,0.1,,,,SAITRON,,,125,,,120,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,230,,,120,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,125,,,100,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,STANDARD,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,230,,,100,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,19.0,true,,,InStock,0.3,,,,EK WIENNER,,,230,,,STANDARD,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,60,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,24,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,125,,,STANDARD,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,STANDARD,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,180,,,24,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,230,,,180,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,16.0,true,,,InStock,0.2,,,,EK WIENNER,,,180,,,STANDARD,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,230,,,80,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,180,,,100,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,180,,,36,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,49.0,true,,,InStock,0.2,,,,SAITRIS,,,180,,,36,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,100,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,EK WIENNER,,,125,,,36,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRIS,,,230,,,36,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,,false,,,InStock,,,,,SAITRON,,,180,,,100,,,BUCATĂ (1 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_7b878aa2-c81f-42b7-eaf3-ef6079ba1945,Variant,,,,,,,,297.0,true,,,InStock,2.0,,,,SAITRON,,,180,,,36,,,CUTIE (10 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_b11b0128-029e-f5ba-0910-4c1577d8def4,Product,DISCHETE DE ȘLEFUIT CU CARBURĂ,"<p>Dischete abrazive din carbură de siliciu, concepute pentru o durată de viață îndelungată și o putere abrazivă ridicată, oferind în același timp un finisaj de calitate superioară.<br>Profilul cu centrul adâncit asigură o stabilitate sporită în condiții de variații climatice și permite o suprafață de lucru mai mare.<br>Fabricate din hârtie cu liant complet din rășină și suport cu greutate E/F, cu acoperire închisă, aceste dischete sunt ideale pentru operațiuni uscate cu mașini de șlefuit rotative.</p><p>&nbsp;</p><p><strong>VEL</strong></p><p><strong>SAITDISC</strong></p>",db3b5a_3ac2c65a8d744937bab52d777ac412d1~mv2.jpg;db3b5a_10d8889b50734eeba4fb18151a744293~mv2.jpg;db3b5a_06894e44e74a46faafbf41dfee10ac4d~mv2.jpg;db3b5a_3555afb402ce4b02b484ddff4572a706~mv2.jpg,ȘLEFUIRE PIATRĂ,,,0.0,,true,PERCENT,0.0,InStock,,,TIP DISCHETĂ,DROP_DOWN,VEL;SAITDISC,DIAMETRU,DROP_DOWN,115;125;180,GRANULAȚIE,DROP_DOWN,16;24;36;40;60;80;120;180;220;320;400;500;600;800;1200,CANTITATE,DROP_DOWN,CUTIE (25 BUC.);CUTIE (50 BUC.);BAX (400 BUC.);BAX (100 BUC.),,,,,,,PREȚ PROMOȚIONAL,"<p><u>REDUCERI VELURI</u></p>

<p>La achiziționarea a 50 BUCĂȚI&nbsp; se aplică o reducere de&nbsp;35-40% (pe bucată).&nbsp;</p>

<p>La achiziționarea a 400 BUCĂȚI se aplică o reducere de&nbsp;45% (pe bucată).&nbsp;</p>

<p><u>REDUCERI SAITDISC</u></p>

<p>La achiziționarea a 25 BUCĂȚI&nbsp; se aplică o reducere de&nbsp;40% (pe bucată).&nbsp;</p>

<p>La achiziționarea a 100 BUCĂȚI se aplică o reducere de&nbsp;45% (pe bucată).&nbsp;</p>
",,,,,,,,,,,,,,,,,
product_b11b0128-029e-f5ba-0910-4c1577d8def4,Variant,,,,,,,,160.0,true,,,InStock,1.5,,,,SAITDISC,,,180,,,60,,,CUTIE (25 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_b11b0128-029e-f5ba-0910-4c1577d8def4,Variant,,,,,,,,,false,,,InStock,,,,,VEL,,,180,,,220,,,CUTIE (25 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_b11b0128-029e-f5ba-0910-4c1577d8def4,Variant,,,,,,,,,false,,,InStock,,,,,VEL,,,115,,,24,,,BAX (100 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_b11b0128-029e-f5ba-0910-4c1577d8def4,Variant,,,,,,,,,false,,,InStock,,,,,VEL,,,125,,,24,,,CUTIE (25 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_b11b0128-029e-f5ba-0910-4c1577d8def4,Variant,,,,,,,,90.0,true,,,InStock,0.5,,,,VEL,,,125,,,180,,,CUTIE (50 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_b11b0128-029e-f5ba-0910-4c1577d8def4,Variant,,,,,,,,,false,,,InStock,,,,,SAITDISC,,,115,,,800,,,BAX (100 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
product_b11b0128-029e-f5ba-0910-4c1577d8def4,Variant,,,,,,,,,false,,,InStock,,,,,SAITDISC,,,125,,,400,,,BAX (100 BUC.),,,,,,,,,,,,,,,,,,,,,,,,,
